,Well_ID,"X, m","Y, m","Depth, m","Porosity, fraction","Permeability, mD","Acoustic Impedance, kg*s/m^2",Rock facies,"Density, g/cm3","Compressible velocity, m/s","Youngs modulus, GPa","Shear velocity, m/s","Shear modulus, GPa",Vclay
154,Well_no_81,9025,4825,3058.67,0.11604,50.341243478976935,7649610.666,Shaly sandstone,2.56065662611354,3770.726821729951,36.40839091623294,1640.956409795204,5.758535886844858,0.3333
155,Well_no_81,9025,4825,3059.17,0.11427,51.92465217189215,7312088.199,Shaly sandstone,2.058409249330728,3390.922418405392,23.66831997047779,1592.1594763469486,5.218009396045615,0.3333
156,Well_no_81,9025,4825,3059.67,0.12505,74.21609893542431,7021421.083,Shaly sandstone,1.6389879016404825,3688.0523463577856,22.293071090808876,1599.0185485973025,7.115082434232043,0.3333
157,Well_no_81,9025,4825,3060.17,0.13022,66.06875633356412,7203621.4080638895,Shaly sandstone,1.5898536048505485,5059.634152035392,30.954669856526863,1619.9663932867495,5.723198950821417,0.3333
158,Well_no_81,9025,4825,3060.67,,,,Shaly sandstone,,3985.0750672698537,,1694.3963600130496,4.319383343361563,0.3333
159,Well_no_81,9025,4825,3061.17,0.13317,73.0868290397559,7257045.883067381,Shaly sandstone,1.945296636051284,3566.734835395931,27.06628234226817,1814.1853719843014,6.4024936657384535,0.3333
160,Well_no_82,6025,4425,3046.74,0.12494,74.7895696949048,7255029.751,Sandstone,1.9377517795450303,4239.381631660358,25.20212043717412,1670.4840517847967,4.244642292271632,0.0
161,Well_no_82,6025,4425,3047.24,0.07089,27.875009170847264,7724917.377,Sandy shale,3.473498124633721,2564.980021892019,22.852569709616947,1688.331408402765,7.275853822042551,0.6667
162,Well_no_82,6025,4425,3047.74,0.0916,42.76804546158099,7528089.2420000015,Shaly sandstone,2.0613525423283727,3497.1345791484737,25.21023907063937,1749.2973632031983,4.9676572092458064,0.3333
163,Well_no_82,6025,4425,3048.24,0.05381,25.143408123687628,7933848.791,Sandy shale,3.2633542023972013,2596.2674348230034,21.996980325663923,1705.3140497207237,8.796938744573296,0.6667
164,Well_no_82,6025,4425,3048.74,0.05534,9.872856460472024,7557051.476,Sandy shale,2.8411979059268395,2909.3718659611395,21.276874945071693,1665.7209928996842,7.08295768883529,0.6667
165,Well_no_82,6025,4425,3049.24,0.13472,88.6989307363173,7304741.812000001,Sandstone,2.083536371829484,3573.9160983047623,26.612752297511644,1653.4150421046966,5.695932774215244,0.0
166,Well_no_82,6025,4425,3049.74,0.1367799999999999,110.1819933348863,7238416.504,Sandstone,1.6792904241885591,4221.639033070927,28.76960331841948,1740.8218501604383,5.089023657893126,0.0
167,Well_no_82,6025,4425,3050.24,0.1446,130.27960716716674,6983618.227999999,Sandstone,2.1552060637152377,3210.2631496087565,25.107174446122304,1714.4883323556091,6.335164089202333,0.0
168,Well_no_82,6025,4425,3050.74,0.14461,120.98826926293023,7434857.847999997,Shaly sandstone,2.276305200866666,3929.0380966938674,25.39551809987989,1710.8669513507389,6.662894933606341,0.3333
169,Well_no_82,6025,4425,3051.24,0.1461,97.88163572113922,6994281.1779999975,Sandy shale,2.660930499428856,3013.1791724165087,24.159249844478264,1595.6087394667188,7.0770741460794335,0.6667
170,Well_no_82,6025,4425,3051.74,0.15027,130.35041152546518,7047386.0320000015,Sandstone,2.051454606031552,3772.2811634496575,27.43826635688928,1685.6525279208088,5.829053265151647,0.0
171,Well_no_82,6025,4425,3052.24,0.15191,157.3662631432594,7179226.435,Sandstone,1.6667464196011308,3845.9794528173866,24.653776255974467,1700.566118200727,4.432448687041658,0.0
172,Well_no_82,6025,4425,3052.74,0.15911,149.57180953565887,7208077.760573709,Sandstone,1.647078797806022,4336.407202059765,29.63235781743235,1772.7574676267373,6.135534284708197,0.0
173,Well_no_82,6025,4425,3053.24,0.16079,169.0315777299233,7235942.158,Sandstone,1.4967463281470863,4778.3613908889765,34.17481613731233,1684.1346713702974,4.24523596628391,0.0
174,Well_no_82,6025,4425,3053.74,,234.04826214170663,6878143.062999999,Sandstone,2.260813324204184,3189.0667235479896,22.474858576546488,,,0.0
175,Well_no_82,6025,4425,3054.24,0.16873,251.87477767534705,6985102.245,Sandstone,2.397238547097892,2626.129110459209,23.563997050156438,1682.1043984000485,8.236378079630361,0.0
176,Well_no_82,6025,4425,3054.74,0.17525,293.37609871279204,7013316.827000001,Sandstone,2.0799050201479083,3219.042570619365,20.971106514227948,1570.3474704522446,6.652413290409815,0.0
177,Well_no_82,6025,4425,3055.24,0.07346,50.29860045733314,7705573.539,Sandy shale,3.2268359373906814,2227.976873412128,19.229117266611336,1645.4825847329123,10.33814809601714,0.6667
178,Well_no_82,6025,4425,3055.74,0.11748,45.18291361874634,7273731.212999999,Shaly sandstone,2.530698537089605,3272.873197414633,27.108080903899044,1695.0347260660403,4.223414754299055,0.3333
179,Well_no_82,6025,4425,3056.24,0.0726,35.98458836527069,7657747.043,Sandy shale,3.5846820169757008,2298.550320665979,18.939070861842648,1863.935590382888,7.017691963292153,0.6667
180,Well_no_83,6375,3725,3048.1,0.12499,54.05901143306481,7182848.196,Shaly sandstone,2.1533412511727823,3277.572533147288,25.19956853388669,1588.321491580097,6.106160374554754,0.3333
181,Well_no_83,6375,3725,3048.6,0.0542,42.93805135704926,7823260.182999997,Shale,1.7342377314302055,4310.663449947295,36.14511683491171,1841.6135944959512,4.9303587443557575,1.0
182,Well_no_83,6375,3725,3049.1,0.10974,49.802725245941666,7265582.397000001,Shaly sandstone,2.3303643482736707,3049.835980221821,22.98367827343423,1620.4560872620746,6.1192523127261165,0.3333
183,Well_no_83,6375,3725,3049.6,0.11682,49.746297786913736,7315260.041,Shaly sandstone,2.144303916965748,3510.0365615571845,30.562029211176466,1673.6098276732357,7.2692677553821055,0.3333
184,Well_no_83,6375,3725,3050.1,,,7442146.147999999,Shaly sandstone,1.8277448919155368,4253.305813547522,29.976233216431407,1764.6507489607502,3.679621099235909,0.3333
185,Well_no_83,6375,3725,3050.6,0.1300599999999999,80.95919998529119,7412133.255,Shaly sandstone,1.8928725842912808,3847.897941341656,31.050010470671328,1772.8695124105056,5.9494240450884295,0.3333
186,Well_no_83,6375,3725,3051.1,,,7067473.741,Sandstone,1.9314577012769991,3504.3384843426948,22.17966576180721,1820.7014027904247,5.333142506023943,0.0
187,Well_no_83,6375,3725,3051.6,0.05804,43.68968656392966,7752494.847999997,Shale,1.5535843705660013,4810.953199574289,37.826030925790455,1615.1916011288613,2.4639558037896707,1.0
188,Well_no_83,6375,3725,3052.1,0.05912,52.98773456297048,7945685.005,Shale,1.4825025156540554,5320.215561500321,43.90405588235247,1729.5774442031266,5.787829035504483,1.0
189,Well_no_83,6375,3725,3052.6,0.12644,62.12453281601126,7223117.262936833,Shaly sandstone,1.8432809582204857,3726.474154515453,25.596923094661282,1788.5457243435037,5.273576024912384,0.3333
190,Well_no_83,6375,3725,3053.1,0.12755,28.497158386822804,7517119.919,Shaly sandstone,2.3221549683116707,3172.178825099097,26.305741876555285,1751.6795022187118,9.371730655592742,0.3333
191,Well_no_83,6375,3725,3053.6,0.12713,64.01745191525515,7287699.344,Shaly sandstone,2.0008089371140967,3546.1581034227142,25.19012033744129,1742.4746347155176,6.074891814561426,0.3333
192,Well_no_83,6375,3725,3054.1,0.1334,94.50279214434583,7351704.165,Sandstone,1.9403680745708567,3712.674821270735,26.745944920359673,1802.9498785965848,6.3074153071825485,0.0
193,Well_no_83,6375,3725,3054.6,0.14152,98.5247028564299,7108144.119,Sandstone,1.7742214604240951,3781.314879568458,27.986081644402947,1586.8071028952172,4.216509621617808,0.0
194,Well_no_83,6375,3725,3055.1,0.14993,142.89478418184075,7128094.432,Sandstone,1.5875795561723147,4699.910530227471,34.750595664296426,1697.231698789936,4.573174429158723,0.0
195,Well_no_83,6375,3725,3055.6,0.14881,148.67968893407087,6831566.1779999975,Sandstone,2.137782468323226,3325.9374035514124,23.64784954631815,1753.0174814911386,6.569555790771019,0.0
196,Well_no_83,6375,3725,3056.1,,,7106579.168,Sandstone,2.356127676282094,3026.561083800577,25.39580765343636,1644.2599976628808,6.3700054388776906,0.0
197,Well_no_83,6375,3725,3056.6,0.16041,163.7667446497826,7058678.7689999975,Sandstone,1.5938451990889726,4219.472157409528,30.20043402040691,1601.1088015845105,4.634618951081963,0.0
198,Well_no_83,6375,3725,3057.1,,189.0010759960665,7043097.5660000015,Sandstone,1.4909383822892086,4570.820319612824,31.48542758454635,1583.3030270275906,5.610245197682688,0.0
199,Well_no_83,6375,3725,3057.6,0.16364,145.17737084113472,6982285.175,Sandstone,2.146171625342668,3192.578592951771,20.85328004800741,1602.0047038685675,5.454796421349221,0.0
